样本类型,观察日期,股票代码,股票名称,收盘价,统一信号,信号类型,信号理由,首次触发日期,连续确认天数,触发状态,平台信号,周线多头排列,案例展示分层_质量,案例辅助标签_周线五态,距一年低点涨幅,近120日收益,MA20持续度,RPS60,RPS250,距一年高点价格差,平台深度,平台缩量比,平台收敛比,R09核心质量分
月末观察,2022-12-30,603308,应流股份,20.74,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=76.2,,0,未触发,平台突破（研究）,True,中,多头趋势,1.2205567451820127,0.2592592592592593,0.725,76.17336152219873,70.19793072424652,-0.06365688487584653,0.13743393,0.6189334,0.6769203,0.5469179363450583
平台突破日,2022-12-30,603308,应流股份,20.74,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=76.2,,0,未触发,平台突破（研究）,True,中,多头趋势,1.2205567451820127,0.2592592592592593,0.725,76.17336152219873,70.19793072424652,-0.06365688487584653,0.13743393,0.6189334,0.6769203,0.5469179363450583
月末观察,2022-12-30,600601,方正科技,2.63,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=76.2,,0,未触发,无平台信号,True,缺失,多头趋势,0.44505494505494503,0.2009132420091324,0.6333333333333333,76.1522198731501,86.77462887989203,-0.03308823529411775,,,,
月末观察,2022-12-30,300566,激智科技,25.88,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=75.9,,0,未触发,无平台信号,True,缺失,多头趋势,0.8767222625090645,0.4882116158711902,0.5833333333333334,75.8985200845666,80.54430949167791,-0.14077025232403728,,,,
月末观察,2022-12-30,000929,兰州黄河,12.14,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=75.3,,0,未触发,无平台信号,True,缺失,多头趋势,0.7645348837209303,0.5099502487562191,0.6083333333333333,75.28541226215644,89.58614484930274,-0.08584337349397586,,,,
月末观察,2022-12-30,603628,清源股份,14.97,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=75.0,,0,未触发,无平台信号,False,缺失,回踩修复,0.8101571946795649,0.15866873065015485,0.55,74.98942917547569,84.50292397660819,-0.2404870624048706,0.22890237,0.5598673,0.8040886,
月末观察,2022-12-30,003002,壶化股份,17.61,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=74.4,,0,未触发,平台观察,False,中,回踩修复,0.8794023479188902,0.2280334728033473,0.6416666666666667,74.37632135306555,97.1884840305893,-0.2187222715173026,0.17600787,0.42440414,0.549203,0.63102277934616
月末观察,2022-12-30,002768,国恩股份,19.07,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=74.2,,0,未触发,平台观察,True,缺失,多头趋势,0.45683728036669224,0.1599756690997567,0.575,74.18604651162791,89.63112910481331,-0.20075440067057837,0.16779825,0.67791766,0.6941171,
月末观察,2022-12-30,000503,国新健康,10.16,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=73.1,,0,未触发,无平台信号,False,缺失,回踩修复,0.40915395284327327,0.16915995397008055,0.6416666666666667,73.10782241014799,43.83715699505173,-0.5272219637040483,0.22533022,1.0325973,0.8333333,
月末观察,2022-12-30,300910,瑞丰新材,45.3,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=72.7,,0,未触发,无平台信号,True,高,多头趋势,2.172268907563025,0.8867138692211576,0.7166666666666667,72.72727272727273,97.323436797121,-0.24800796812749015,0.2021254,0.9506336,0.73797137,0.8112784072336274
月末观察,2022-12-30,300718,长盛轴承,21.38,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=72.3,,0,未触发,无平台信号,False,中,回踩修复,1.0617164898746383,0.29262394195888763,0.6,72.28329809725157,95.23166891587944,-0.178008458285275,,,,0.5635951181518756
月末观察,2022-12-30,000682,东方电子,7.8,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=71.9,,0,未触发,平台观察,True,中,多头趋势,0.6631130063965882,0.13702623906705536,0.575,71.8816067653277,61.25730994152047,-0.16309012875536488,0.2423556,0.5568158,0.7288418,0.49131106992934587
月末观察,2022-12-30,688600,皖仪科技,24.16,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=71.8,,0,未触发,无平台信号,True,缺失,多头趋势,1.4208416833667332,1.0268456375838926,0.575,71.7970401691332,86.90958164642375,-0.32664437012263103,,,,
月末观察,2022-12-30,688768,容知日新,74.51,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=71.7,,0,未触发,无平台信号,True,缺失,多头趋势,0.9223426212590302,0.5471345514950168,0.5833333333333334,71.71247357293868,86.18983355825462,-0.11022211607356092,0.19492574,0.52871287,0.8177462,
月末观察,2022-12-30,603100,川仪股份,21.77,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=71.2,,0,未触发,无平台信号,True,中,多头趋势,1.6387878787878787,0.7800490596892886,0.575,71.24735729386892,97.36842105263158,-0.14761158966327326,,,,0.4925010183756886
月末观察,2022-12-30,002223,鱼跃医疗,29.04,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=71.0,,0,未触发,无平台信号,True,中,多头趋势,0.5054432348367031,0.2305084745762711,0.5833333333333334,71.03594080338267,60.45883940620783,-0.21788311338540267,,,,0.5343933550590576
月末观察,2022-12-30,000663,永安林业,8.29,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=70.8,,0,未触发,无平台信号,False,高,回踩修复,0.5973025048169553,0.2014492753623187,0.575,70.84566596194503,60.526315789473685,-0.16850551654964907,0.27165776,0.9795608,0.8543508,0.8388020598476531
月末观察,2022-12-30,688369,致远互联,45.8,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=70.7,,0,未触发,无平台信号,True,缺失,多头趋势,0.5986038394415358,0.4114021571648687,0.6916666666666667,70.6553911205074,77.37291947818264,-0.15200888724310313,0.20612204,0.6778116,0.8624419,
月末观察,2022-12-30,300203,聚光科技,33.47,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=70.1,,0,未触发,无平台信号,True,缺失,多头趋势,1.1183544303797466,0.3638956805215974,0.5833333333333334,70.0845665961945,83.15339631129105,-0.19232625482625476,,,,
月末观察,2022-12-30,603196,璞源材料,7.49,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=69.7,,0,未触发,无平台信号,True,中,多头趋势,0.4376199616122842,0.20032051282051277,0.65,69.70401691331925,68.71345029239765,-0.20991561181434604,,,,0.30371842373115154
月末观察,2022-12-30,603011,合锻智能,8.17,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=69.5,,0,未触发,平台观察,False,缺失,回踩修复,0.7092050209205021,0.1474719101123596,0.5833333333333334,69.53488372093022,88.73144399460189,-0.24977043158861345,0.215,0.45992848,0.48087102,
月末观察,2022-12-30,002231,*ST奥维,8.27,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=69.2,,0,未触发,平台观察,True,缺失,多头趋势,0.8215859030837003,0.4637168141592918,0.55,69.19661733615222,95.07422402159244,-0.22565543071161054,0.21624589,0.58635056,0.7819949,
月末观察,2022-12-30,688377,迪威尔,35.47,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=68.7,,0,未触发,无平台信号,True,中,多头趋势,1.4786862334032143,0.3538167938931298,0.6916666666666667,68.73150105708245,99.59514170040485,-0.040832882639264434,0.24553813,0.7368965,0.86133844,0.5267474228737035
月末观察,2022-12-30,688639,华恒生物,71.53,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=68.4,,0,未触发,无平台信号,True,高,多头趋势,0.8076825878190548,0.12239133845912442,0.575,68.39323467230443,96.10886189833559,-0.04728289824187526,0.17066666,0.62118495,0.80742705,0.7669116049026748
月末观察,2022-12-30,688501,青达环保,19.29,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=67.8,,0,未触发,平台观察,False,中,回踩修复,0.9406438631790746,0.7828096118299444,0.6083333333333333,67.80126849894292,95.7714799820063,-0.3010869565217392,0.23521505,0.5633373,0.50972164,0.3637417998757216
月末观察,2022-12-30,605060,联德股份,24.27,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=67.7,,0,未触发,无平台信号,True,中,多头趋势,0.7019635343618513,0.32986301369863,0.6,67.73784355179704,97.0310391363023,-0.12224231464737789,,,,0.6338257927132812
月末观察,2022-12-30,600582,天地科技,4.33,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=67.6,,0,未触发,平台观察,True,中,多头趋势,0.42434210526315796,0.115979381443299,0.5833333333333334,67.61099365750528,92.26270805218174,-0.0688172043010753,0.21428572,0.64567274,0.76952213,0.6522574943974513
月末观察,2022-12-30,605008,长鸿高科,15.96,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=67.3,,0,未触发,平台观察,False,缺失,回踩修复,0.8887573964497044,0.158200290275762,0.575,67.2938689217759,82.7485380116959,-0.12739201749589935,0.20190778,0.666293,0.7776747,
月末观察,2022-12-30,000409,云鼎科技,6.41,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=65.9,,0,未触发,平台观察,False,中,回踩修复,0.4118942731277533,0.21631878557874784,0.55,65.85623678646935,78.22762033288349,-0.26066897347174156,0.2002584,0.38481802,0.4603846,0.3652223149338959
月末观察,2022-12-30,300345,华民股份,10.28,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=65.5,,0,未触发,无平台信号,True,缺失,多头趋势,1.3524027459954233,0.5343283582089551,0.7,65.53911205073996,98.80791722896987,-0.016267942583732098,0.23018868,0.64555854,0.89405864,
月末观察,2022-12-30,002380,科远智慧,14.0,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=65.2,,0,未触发,平台观察,False,缺失,回踩修复,0.5873015873015872,0.14848236259228886,0.5583333333333333,65.2431289640592,72.04228520017993,-0.26082365364308346,0.1743064,0.3665407,0.59149724,
月末观察,2022-12-30,605077,,20.65,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=64.6,,0,未触发,无平台信号,True,中,多头趋势,0.645418326693227,0.41051912568306004,0.575,64.63002114164905,79.86954565901935,-0.03639757349510042,0.12459321,0.6831075,0.8501788,0.6328324768780937
月末观察,2022-12-30,002575,群兴玩具,6.22,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=63.6,,0,未触发,平台观察,True,中,多头趋势,0.5588972431077692,0.3012552301255229,0.5583333333333333,63.572938689217764,95.79397210976158,-0.22828784119106704,0.20802377,0.3020002,0.48341638,0.38146846584140476
月末观察,2022-12-30,600877,电科芯片,13.66,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=62.3,,0,未触发,无平台信号,False,缺失,回踩修复,0.5611428571428572,0.24408014571948988,0.5583333333333333,62.28329809725158,55.87044534412956,-0.151552795031056,,,,
月末观察,2022-12-30,002658,雪迪龙,6.97,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=61.7,,0,未触发,平台观察,False,中,回踩修复,0.5352422907488985,0.11698717948717952,0.575,61.712473572938684,69.70310391363023,-0.1885913853317811,0.1626734,0.66887534,0.7051633,0.6271152746230113
月末观察,2022-12-30,600106,重庆路桥,4.81,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=61.0,,0,未触发,平台观察,False,中,回踩修复,0.48,0.1703163017031628,0.55,60.97251585623679,87.67431399010346,-0.16925734024179628,0.20272572,0.7759758,0.69088393,0.48149358692178396
月末观察,2022-12-30,002478,常宝股份,4.86,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=60.3,,0,未触发,平台观察,False,中,回踩修复,0.51875,0.21804511278195493,0.6,60.27484143763213,94.12955465587044,-0.18999999999999995,0.17077465,0.29689878,0.4980631,0.48727400583461133
月末观察,2022-12-30,688239,航宇科技,58.76,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=58.1,,0,未触发,平台观察,False,缺失,回踩修复,0.7931034482758619,0.38650306748466234,0.5666666666666667,58.139534883720934,88.30409356725146,-0.17783685462431786,0.23514023,0.705526,0.74367046,
月末观察,2022-12-30,002426,胜利精密,2.63,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=58.0,,0,未触发,无平台信号,False,中,回踩修复,0.6540880503144653,0.10504201680672276,0.6,58.012684989429175,69.54565901934323,-0.13201320132013195,0.2654321,0.97674423,0.82054794,0.3035275082648331
月末观察,2022-12-30,600766,退市园城,15.18,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=57.3,,0,未触发,无平台信号,True,缺失,多头趋势,2.4736842105263155,0.8071428571428569,0.6666666666666666,57.33615221987315,99.842555105713,-0.1929824561403508,,,,
月末观察,2022-12-30,002149,西部材料,15.66,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=56.1,,0,未触发,平台观察,True,缺失,多头趋势,0.8337236533957848,0.17479369842460613,0.6666666666666666,56.088794926004226,56.657669815564546,-0.12854757929883132,0.17039801,0.6238598,0.64554006,
月末观察,2022-12-30,603388,*ST元成,8.67,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=55.7,,0,未触发,无平台信号,False,缺失,回踩修复,0.5078260869565216,0.22630834512022635,0.7916666666666666,55.708245243128964,78.54251012145748,-0.3842329545454546,,,,
月末观察,2022-12-30,600987,航民股份,6.11,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=52.8,,0,未触发,无平台信号,True,中,多头趋势,0.535175879396985,0.3608017817371938,0.6333333333333333,52.81183932346723,94.82681061628429,-0.12962962962962954,,,,0.4962827066295478
月末观察,2022-12-30,002554,惠博普,3.84,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=52.7,,0,未触发,平台观察,False,缺失,回踩修复,0.4382022471910112,0.1327433628318584,0.6,52.72727272727272,87.49437696806119,-0.26857142857142857,0.16306955,0.5028257,0.5712788,
月末观察,2022-12-30,000410,沈阳机床,5.62,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=51.8,,0,未触发,平台观察,False,缺失,回踩修复,0.6149425287356323,0.17327766179540705,0.5583333333333333,51.77589852008456,84.41295546558705,-0.08914100486223664,0.12315271,0.47230676,0.6477367,
月末观察,2022-12-30,002871,伟隆股份,9.0,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=51.5,,0,未触发,平台观察,False,高,回踩修复,0.6853932584269664,0.25874125874125875,0.575,51.45877378435518,93.02744039586145,-0.23076923076923073,0.18477252,0.30418265,0.48269582,0.7847090749205103
月末观察,2022-12-30,000820,神雾节能,4.58,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=50.9,,0,未触发,无平台信号,False,缺失,回踩修复,0.4822006472491911,0.1507537688442211,0.6083333333333333,50.86680761099366,93.76968061178587,-0.3428981348637016,,,,
月末观察,2022-12-30,002908,德生科技,10.98,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=49.0,,0,未触发,无平台信号,True,中,多头趋势,0.6266666666666667,0.2872215709261432,0.6833333333333333,48.964059196617335,96.62618083670715,-0.1428571428571429,0.17186251,0.6878233,0.9717035,0.5434175769653902
月末观察,2022-12-30,002987,京北方,7.76,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=48.6,,0,未触发,平台观察,False,中,回踩修复,0.7206208425720622,0.3661971830985915,0.5916666666666667,48.604651162790695,91.40800719748088,-0.22010050251256275,0.14901048,0.33644906,0.46938193,0.39003620291785956
月末观察,2022-12-30,600875,东方电气,19.27,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=48.2,,0,未触发,平台观察,False,中,回踩修复,0.9041501976284585,0.23922829581993565,0.6166666666666667,48.24524312896406,76.51821862348179,-0.177901023890785,0.23466189,0.74690866,0.5449401,0.5916172337367058
月末观察,2022-12-30,300863,卡倍亿,20.01,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=47.4,,0,未触发,无平台信号,True,缺失,多头趋势,0.46916299559471386,0.13435374149659873,0.5916666666666667,47.44186046511628,69.07332433648223,-0.20119760479041915,0.20739762,0.74431926,0.81359106,
月末观察,2022-12-30,300785,值得买,22.06,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=47.3,,0,未触发,无平台信号,False,低,弱势结构,0.43619791666666674,0.39004410838059234,0.5666666666666667,47.25158562367865,25.191183085919928,-0.3159689922480621,0.26081532,0.8451962,0.73140484,0.27288298301976954
月末观察,2022-12-30,300654,世纪天鸿,5.83,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=46.1,,0,未触发,无平台信号,True,中,多头趋势,0.47969543147208116,0.21711899791231737,0.6,46.0676532769556,86.23481781376519,-0.05510534846029169,0.14098361,0.6958572,0.8078207,0.47468452441804343
月末观察,2022-12-30,002781,奇信退,6.59,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=45.5,,0,未触发,无平台信号,False,缺失,回踩修复,0.8154269972451791,0.3729166666666668,0.6083333333333333,45.53911205073996,67.67881241565452,-0.3462301587301587,0.36842105,0.760694,0.8876624,
月末观察,2022-12-30,002828,贝肯能源,8.63,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=44.1,,0,未触发,平台观察,False,缺失,回踩修复,0.41013071895424846,0.28805970149253746,0.5583333333333333,44.08033826638478,79.30724246513721,-0.26239316239316224,0.28159457,0.5001774,0.4129264,
