观察日,排名,代码,名称,申万一级,距一年低点涨幅,换手加速,流通市值亿,RPS60,RPS120,RPS250,MA20持续度120日,20日波动率,相对MA250,120日收益率,周线排列,周线已持续周,未来60日最大涨幅,启动(>=50%)
2019-02-28,65,002405,四维图新,计算机,0.6559,0.7555,242.2,97.3,76.6,84.5,0.483,0.0387,0.1772,0.1573,空头,30.0,0.1909,False
2019-02-28,66,601375,中原证券,非银金融,0.6545,0.5413,101.5,76.2,91.4,48.7,0.492,0.0383,0.1354,0.3094,空头,50.0,0.2308,False
2019-02-28,67,002643,万润股份,基础化工,0.6483,0.7893,97.7,73.7,92.3,83.5,0.742,0.0287,0.2083,0.3311,多头,4.0,0.1658,False
2019-02-28,68,000777,中核科技,机械设备,0.6478,0.7539,54.9,90.3,91.0,80.9,0.55,0.0254,0.2385,0.3016,空头,170.0,0.1726,False
2019-02-28,69,300054,鼎龙股份,基础化工,0.6423,0.7703,61.1,94.4,64.2,52.2,0.467,0.0342,0.0578,0.0894,空头,37.0,0.2075,False
2019-02-28,70,300547,川环科技,汽车,0.642,1.569,15.3,87.6,85.4,36.8,0.475,0.0515,0.1364,0.2293,空头,63.0,0.1031,False
2019-02-28,71,002080,中材科技,基础化工,0.6412,0.6528,70.4,94.5,92.9,33.8,0.625,0.0319,0.1548,0.3428,空头,14.0,0.3399,False
2019-02-28,72,000839,国安股份,综合,0.6348,0.7132,180.8,88.3,48.9,8.8,0.425,0.0394,-0.0541,0.0244,空头,51.0,0.5336,True
2019-02-28,73,000055,方大集团,建筑装饰,0.6275,0.796,42.4,96.2,90.4,33.3,0.442,0.0458,0.1471,0.2938,空头,102.0,0.3574,False
2019-02-28,74,002429,兆驰股份,家用电器,0.625,1.1839,110.5,92.3,77.5,40.6,0.458,0.0432,0.108,0.1659,空头,81.0,0.3077,False
2019-02-28,75,002568,百润股份,食品饮料,0.624,0.6227,45.3,96.1,74.1,87.9,0.467,0.0343,0.1134,0.1426,空头,98.0,0.4056,False
2019-02-28,76,600135,乐凯胶片,轻工制造,0.6183,1.1775,30.9,92.2,84.0,63.7,0.45,0.0552,0.1129,0.2131,空头,21.0,0.2518,False
2019-02-28,77,600386,北巴传媒,传媒,0.6148,1.0916,35.5,37.2,83.0,64.1,0.5,0.0585,0.1046,0.2049,空头,113.0,0.2741,False
2019-02-28,78,300115,长盈精密,电子,0.6102,0.8262,106.4,95.5,57.1,11.5,0.358,0.0436,-0.0239,0.0591,空头,44.0,0.2937,False
2019-02-28,79,603882,金域医学,医药生物,0.6089,0.5673,73.1,76.4,78.2,75.6,0.475,0.0282,0.0738,0.1713,空头,15.0,0.3628,False
2019-02-28,80,601608,中信重工,机械设备,0.6059,0.82,170.0,96.7,94.4,83.1,0.467,0.0366,0.3283,0.3832,空头,3.0,0.6095,True
2019-02-28,81,600958,东方证券,非银金融,0.6034,0.7316,697.8,90.4,94.7,55.3,0.592,0.0395,0.2447,0.3937,空头,44.0,0.1065,False
2019-02-28,82,603888,新华网,传媒,0.6005,1.1382,35.7,97.0,87.5,68.9,0.533,0.0566,0.1714,0.2531,空头,60.0,0.5499,True
2019-02-28,83,002074,国轩高科,电力设备,0.6,0.6638,169.9,95.1,90.7,35.2,0.575,0.0304,0.1304,0.2976,空头,4.0,0.128,False
2019-02-28,84,600192,长城电工,电力设备,0.5965,1.0402,28.1,94.2,92.5,90.0,0.575,0.0595,0.2639,0.3354,空头,89.0,0.5667,True
2019-02-28,85,601198,东兴证券,非银金融,0.5957,0.7743,363.0,82.7,91.9,66.9,0.592,0.0386,0.1184,0.3213,空头,107.0,0.1454,False
2019-02-28,86,002456,欧菲光,电子,0.594,0.5881,367.8,82.5,6.2,10.8,0.358,0.0361,-0.098,-0.197,空头,28.0,0.1418,False
2019-02-28,87,600330,天通股份,有色金属,0.5928,0.9268,78.5,90.6,80.9,84.5,0.55,0.0389,0.178,0.1871,空头,46.0,0.1536,False
2019-02-28,88,601231,环旭电子,电子,0.5922,0.7101,279.7,95.8,94.5,59.2,0.525,0.0397,0.2572,0.3847,空头,42.0,0.2262,False
2019-02-28,89,300130,新国都,计算机,0.5916,0.5909,48.9,70.7,90.0,93.5,0.517,0.0312,0.1748,0.2863,空头,5.0,0.3578,False
2019-02-28,90,600088,中视传媒,传媒,0.5906,0.8342,43.7,82.6,82.7,74.3,0.542,0.0348,0.14,0.2027,空头,112.0,1.2426,True
2019-02-28,91,000725,京东方Ａ,电子,0.5885,1.2894,1373.5,97.4,65.3,21.3,0.342,0.0431,0.1094,0.0945,空头,33.0,0.0836,False
2019-02-28,92,300420,五洋自控,机械设备,0.5884,0.571,30.8,97.8,97.1,96.5,0.675,0.0326,0.3467,0.5153,多头,2.0,0.2429,False
2019-02-28,93,000973,佛塑科技,基础化工,0.5771,1.1326,44.8,89.9,85.9,62.2,0.483,0.0403,0.1522,0.236,空头,94.0,0.2432,False
2019-02-28,94,300657,弘信电子,电子,0.5752,0.628,26.9,92.8,87.8,90.2,0.542,0.0357,0.2461,0.2555,空头,12.0,0.2295,False
2019-02-28,95,000678,襄阳轴承,汽车,0.5736,0.5619,31.2,89.9,94.3,87.2,0.575,0.0268,0.3036,0.3821,,,0.5172,True
2019-02-28,96,603063,禾望电气,电力设备,0.5732,0.747,22.5,93.2,64.7,6.1,0.45,0.0529,-0.1143,0.0916,空头,21.0,0.3391,False
2019-02-28,97,300281,金明精机,机械设备,0.5729,0.8832,17.0,86.5,89.8,63.3,0.417,0.0549,0.0926,0.2828,空头,18.0,0.131,False
2019-02-28,98,600390,五矿资本,非银金融,0.5727,0.9088,51.6,91.8,92.8,63.3,0.625,0.0336,0.2232,0.3416,空头,12.0,0.1422,False
2019-02-28,99,002139,拓邦股份,电子,0.571,0.6785,42.2,86.5,68.9,40.7,0.483,0.0283,0.0213,0.1114,空头,43.0,0.2809,False
2019-02-28,100,603363,傲农生物,农林牧渔,0.5668,0.541,21.2,91.8,16.8,20.6,0.375,0.0458,-0.1433,-0.107,空头,12.0,1.4954,True
2019-03-29,1,002565,顺灏股份,轻工制造,4.1752,0.708,125.6,100.0,99.9,99.9,0.642,0.0747,2.2617,3.0912,多头,4.0,0.1941,False
2019-03-29,2,603000,人民网,传媒,3.1346,1.1695,276.7,100.0,99.7,99.4,0.667,0.0722,1.4441,2.1916,多头,4.0,0.1755,False
2019-03-29,3,600975,新五丰,农林牧渔,2.4984,0.7796,73.1,99.9,99.6,99.4,0.675,0.0576,1.3703,1.8147,多头,2.0,0.404,False
2019-03-29,4,002567,唐人神,农林牧渔,2.0591,0.7313,101.9,99.1,99.6,99.3,0.883,0.0518,1.2213,1.8356,多头,5.0,0.3543,False
2019-03-29,5,000159,国际实业,基础化工,1.9176,1.4321,48.2,99.5,99.2,99.4,0.567,0.059,1.2627,1.3961,多头,4.0,0.4405,False
2019-03-29,6,603360,百傲化学,基础化工,1.8616,0.845,23.0,99.3,99.3,99.1,0.742,0.0482,1.0739,1.428,多头,3.0,0.1076,False
2019-03-29,7,300220,金运激光,电子,1.8194,1.0027,30.9,99.6,98.7,98.5,0.55,0.0404,1.0687,1.1466,空头,84.0,0.3344,False
2019-03-29,8,600088,中视传媒,传媒,1.8071,1.2706,77.1,99.2,98.7,98.0,0.642,0.0634,0.8968,1.1392,多头,2.0,0.1957,False
2019-03-29,9,300079,数码视讯,计算机,1.6702,1.1409,92.5,99.1,98.4,99.1,0.692,0.0684,0.954,1.0574,多头,3.0,0.0996,False
2019-03-29,10,300579,数字认证,计算机,1.5562,0.6457,22.0,98.9,98.0,96.9,0.6,0.0468,0.761,0.9609,空头,57.0,0.15,False
2019-03-29,11,000859,国风新材,基础化工,1.537,0.8954,49.1,99.2,98.8,97.8,0.5,0.0546,0.8206,1.1589,多头,5.0,0.2055,False
2019-03-29,12,300536,农尚环境,建筑装饰,1.4892,1.266,12.3,99.0,98.6,93.1,0.6,0.0599,0.8875,1.0848,空头,69.0,0.2641,False
2019-03-29,13,600621,华鑫股份,房地产,1.4825,0.8721,84.9,97.0,98.2,88.9,0.658,0.0544,0.5376,1.0314,空头,34.0,0.0854,False
2019-03-29,14,300085,银之杰,计算机,1.4637,1.0344,74.0,98.7,96.5,76.1,0.483,0.0712,0.4954,0.7535,空头,6.0,0.1417,False
2019-03-29,15,002100,天康生物,农林牧渔,1.433,0.9315,87.0,98.7,97.9,85.8,0.708,0.0562,0.5314,0.9332,空头,66.0,0.3777,False
2019-03-29,16,300043,星辉娱乐,传媒,1.3564,1.0037,60.8,98.6,97.8,89.6,0.55,0.0631,0.6672,0.9076,空头,82.0,0.0117,False
2019-03-29,17,000990,诚志股份,基础化工,1.3528,1.6183,100.0,99.0,95.9,97.6,0.608,0.0638,0.8386,0.7223,多头,1.0,0.2362,False
2019-03-29,18,000876,新 希 望,农林牧渔,1.3452,0.7828,558.4,97.2,98.8,98.5,0.833,0.0464,0.8057,1.1857,多头,7.0,0.5637,True
2019-03-29,19,600156,华升股份,纺织服饰,1.3441,1.1741,29.6,96.3,97.4,96.3,0.642,0.067,0.6462,0.8503,多头,3.0,0.0192,False
2019-03-29,20,600278,东方创业,商贸零售,1.3379,1.0458,88.2,98.4,81.4,97.0,0.483,0.0567,0.7467,0.3529,空头,102.0,0.0473,False
2019-03-29,21,300139,晓程科技,电子,1.2614,0.947,28.7,96.2,84.0,99.1,0.442,0.0603,0.5478,0.3853,多头,3.0,0.126,False
2019-03-29,22,000066,中国长城,计算机,1.243,1.0622,263.3,98.8,93.4,94.6,0.575,0.0503,0.5554,0.5883,空头,61.0,0.0764,False
2019-03-29,23,000727,冠捷科技,电子,1.2033,0.8152,79.6,97.3,92.5,79.5,0.533,0.0603,0.4139,0.5665,空头,49.0,0.048,False
2019-03-29,24,000810,创维数字,家用电器,1.1875,0.8999,110.9,98.5,96.5,92.0,0.625,0.067,0.4792,0.7588,空头,92.0,0.0667,False
2019-03-29,25,600155,华创云信,非银金融,1.179,0.6849,142.8,95.2,97.1,92.2,0.658,0.0519,0.5631,0.806,多头,3.0,0.4668,False
2019-03-29,26,300119,瑞普生物,农林牧渔,1.1728,0.7314,27.1,98.1,94.7,92.6,0.642,0.0428,0.5475,0.6383,空头,101.0,0.8393,True
2019-03-29,27,002191,劲嘉股份,轻工制造,1.1531,1.0546,180.9,97.1,96.2,97.8,0.733,0.0396,0.7395,0.7414,多头,4.0,0.1584,False
2019-03-29,28,600316,洪都航空,国防军工,1.1429,0.6448,118.1,94.2,95.8,92.4,0.65,0.0465,0.5348,0.7174,多头,2.0,0.1052,False
2019-03-29,29,300471,厚普股份,机械设备,1.1392,1.0221,29.3,98.1,90.2,82.7,0.558,0.0625,0.4789,0.5007,,,0.7138,True
2019-03-29,30,600268,国电南自,电力设备,1.1378,0.9022,48.4,97.3,96.8,94.6,0.592,0.0611,0.6293,0.7815,多头,2.0,0.0603,False
2019-03-29,31,300370,安控科技,机械设备,1.125,0.9137,35.9,97.3,94.3,91.3,0.517,0.0717,0.4608,0.6271,空头,73.0,0.1481,False
2019-03-29,32,002177,御银股份,计算机,1.1231,0.9727,42.4,94.1,94.2,81.5,0.542,0.0462,0.4646,0.6235,空头,123.0,0.4638,False
2019-03-29,33,300446,航天智造,基础化工,1.1144,0.8174,32.8,96.0,96.6,91.4,0.567,0.047,0.5337,0.7711,空头,142.0,0.0993,False
2019-03-29,34,000839,国安股份,综合,1.1064,0.9005,233.9,95.0,90.1,30.8,0.567,0.0659,0.2552,0.5,空头,56.0,0.0337,False
2019-03-29,35,600728,佳都科技,计算机,1.1056,0.7577,197.5,96.2,97.0,85.0,0.7,0.0487,0.5189,0.8012,多头,3.0,0.051,False
2019-03-29,36,002265,建设工业,汽车,1.089,0.937,45.7,96.3,85.8,86.4,0.483,0.0478,0.3843,0.4143,空头,65.0,0.1105,False
2019-03-29,37,601608,中信重工,机械设备,1.089,1.3797,220.8,98.2,96.6,94.6,0.558,0.0672,0.6485,0.767,多头,2.0,0.0669,False
2019-03-29,38,601515,衢州东峰,轻工制造,1.0884,1.4128,144.1,97.4,96.0,94.5,0.692,0.0634,0.6378,0.73,多头,1.0,0.1257,False
2019-03-29,39,600094,大名城,房地产,1.0828,0.8447,163.8,97.9,86.4,67.9,0.458,0.0482,0.4114,0.4251,空头,90.0,0.3864,False
2019-03-29,40,600352,浙江龙盛,基础化工,1.0824,0.9591,559.2,96.8,96.6,95.7,0.692,0.0383,0.6225,0.7646,空头,24.0,0.4714,False
2019-03-29,41,000948,南天信息,计算机,1.0814,0.8491,40.8,95.6,96.5,96.1,0.608,0.0454,0.5451,0.7543,,,0.0399,False
2019-03-29,42,000811,冰轮环境,机械设备,1.0804,0.801,59.3,94.5,97.6,91.0,0.667,0.043,0.6224,0.8592,多头,1.0,0.1654,False
2019-03-29,43,600020,中原高速,交通运输,1.0766,0.9261,147.4,94.3,97.1,95.0,0.617,0.0505,0.6103,0.8067,多头,3.0,-0.0037,False
2019-03-29,44,000716,黑芝麻,食品饮料,1.0672,0.998,33.2,97.7,94.2,74.2,0.583,0.0447,0.4723,0.6242,空头,11.0,0.1415,False
2019-03-29,45,601890,亚星锚链,国防军工,1.0629,1.0991,66.8,98.2,94.6,85.5,0.567,0.0717,0.4851,0.6359,空头,82.0,0.2088,False
2019-03-29,46,300686,智动力,电子,1.0579,0.7909,16.4,94.1,89.7,94.8,0.533,0.0434,0.3036,0.4903,空头,19.0,0.0552,False
2019-03-29,47,300189,神农种业,农林牧渔,1.0491,0.7214,40.8,97.0,96.8,90.1,0.65,0.0396,0.448,0.786,空头,33.0,0.1503,False
2019-03-29,48,002295,精艺股份,有色金属,1.0359,0.8926,26.3,71.3,94.8,78.1,0.592,0.0357,0.4282,0.6452,多头,1.0,-0.0029,False
2019-03-29,49,002824,和胜股份,有色金属,1.0358,0.9579,12.9,93.3,94.6,81.7,0.517,0.0565,0.4487,0.6327,空头,54.0,-0.0255,False
2019-03-29,50,000682,东方电子,电力设备,1.0348,1.3619,60.1,96.9,96.2,94.1,0.675,0.0623,0.5446,0.7381,,,0.0856,False
2019-03-29,51,601008,连云港,交通运输,1.0225,1.291,58.3,97.8,96.3,91.7,0.592,0.0532,0.6031,0.7419,空头,69.0,0.2796,False
2019-03-29,52,600460,士兰微,电子,1.0212,0.798,215.3,98.3,94.1,73.8,0.6,0.0576,0.3934,0.6226,空头,23.0,0.0907,False
2019-03-29,53,300175,朗源股份,农林牧渔,1.0187,1.0049,29.9,90.9,95.2,76.3,0.567,0.0637,0.4017,0.6658,空头,89.0,0.1682,False
2019-03-29,54,600171,上海贝岭,电子,1.0139,0.6578,103.2,92.8,91.4,83.4,0.675,0.0401,0.3338,0.536,空头,23.0,0.069,False
2019-03-29,55,300171,东富龙,医药生物,1.0102,0.6682,35.5,86.2,93.4,88.8,0.583,0.0632,0.4342,0.5925,多头,2.0,0.055,False
2019-03-29,56,601555,东吴证券,非银金融,1.0026,0.6635,293.2,89.9,93.1,88.3,0.625,0.0412,0.3887,0.5839,多头,3.0,0.2157,False
2019-03-29,57,002736,国信证券,非银金融,0.9963,0.7656,1112.3,93.5,94.1,91.1,0.583,0.0449,0.4283,0.6188,多头,2.0,0.0383,False
2019-03-29,58,600602,云赛智联,计算机,0.9956,0.9463,98.7,97.9,92.9,92.8,0.6,0.036,0.5611,0.5793,空头,29.0,0.1779,False
2019-03-29,59,002683,广东宏大,基础化工,0.9935,1.127,82.8,94.4,84.8,98.7,0.542,0.046,0.4659,0.3986,多头,39.0,0.1604,False
2019-03-29,60,000686,东北证券,非银金融,0.9912,0.6635,238.7,94.3,94.3,91.9,0.683,0.0449,0.456,0.6275,多头,3.0,0.0956,False
2019-03-29,61,002077,大港股份,电子,0.9884,1.0106,36.6,96.1,88.6,7.1,0.583,0.069,0.1136,0.4701,空头,14.0,0.4898,False
2019-03-29,62,300538,同益股份,基础化工,0.9868,0.8106,7.9,72.7,96.7,95.7,0.467,0.0569,0.4185,0.7758,多头,3.0,0.0903,False
2019-03-29,63,000993,闽东电力,公用事业,0.9697,1.1669,30.2,96.1,93.6,78.8,0.525,0.0686,0.3954,0.5984,空头,86.0,0.1551,False
2019-03-29,64,300559,佳发教育,计算机,0.9584,0.701,37.1,72.9,57.0,98.8,0.583,0.0452,0.3355,0.1891,多头,47.0,0.067,False
2019-03-29,65,000739,普洛药业,医药生物,0.9518,0.8459,127.7,86.5,93.5,98.6,0.75,0.0395,0.4586,0.5934,多头,36.0,0.0391,False
2019-03-29,66,603888,新华网,传媒,0.9346,0.7238,43.3,97.8,89.4,81.1,0.592,0.0643,0.4117,0.4838,空头,65.0,0.2822,False
2019-03-29,67,002655,共达电声,电子,0.9273,0.8706,34.5,83.8,89.7,38.2,0.542,0.0396,0.249,0.4906,空头,6.0,0.1415,False
2019-03-29,68,002429,兆驰股份,家用电器,0.9125,0.727,130.2,95.4,91.9,63.7,0.625,0.0508,0.3086,0.5455,空头,86.0,0.0392,False
2019-03-29,69,000021,深科技,计算机,0.9105,1.0986,138.2,93.3,90.6,78.4,0.65,0.0512,0.3454,0.5191,空头,39.0,0.0469,False
2019-03-29,70,600756,浪潮软件,计算机,0.9021,0.849,88.9,94.0,88.3,97.3,0.517,0.0662,0.4882,0.4648,多头,3.0,0.1348,False
2019-03-29,71,300130,新国都,计算机,0.8979,0.7672,58.3,84.9,95.4,87.1,0.65,0.0434,0.3594,0.6808,多头,4.0,0.1387,False
2019-03-29,72,600664,,医药生物,0.8795,1.44,153.7,90.7,93.8,91.4,0.6,0.0511,0.5009,0.6082,,,0.0657,False
2019-03-29,73,600816,建元信托,非银金融,0.8779,0.8926,339.6,93.9,84.3,16.4,0.483,0.0447,0.1063,0.3904,空头,47.0,0.0498,False
2019-03-29,74,600463,空港股份,房地产,0.873,0.6868,28.5,74.9,85.3,52.4,0.525,0.0661,0.2023,0.4069,空头,72.0,0.1758,False
2019-03-29,75,000652,泰达股份,综合,0.8707,0.7671,67.0,84.1,91.2,68.8,0.65,0.0449,0.3158,0.5282,空头,80.0,0.0392,False
2019-03-29,76,603881,数据港,计算机,0.8699,0.7251,52.3,90.3,76.5,75.1,0.642,0.0423,0.2123,0.3078,空头,50.0,0.0549,False
2019-03-29,77,600716,凤凰股份,房地产,0.8686,0.9439,49.2,94.5,91.7,85.7,0.658,0.0481,0.3733,0.5422,空头,104.0,0.1152,False
2019-03-29,78,603519,立霸股份,家用电器,0.8679,0.6282,24.3,29.2,88.2,36.1,0.6,0.0261,0.1508,0.4595,空头,76.0,0.6566,True
2019-03-29,79,000036,华联控股,房地产,0.8672,0.903,84.2,68.3,86.6,49.9,0.675,0.0296,0.2366,0.4286,空头,51.0,0.0911,False
2019-03-29,80,002381,双箭股份,基础化工,0.8601,1.0166,35.2,91.7,94.9,94.0,0.692,0.046,0.5147,0.6517,多头,3.0,0.1344,False
2019-03-29,81,000009,中国宝安,综合,0.8542,1.0537,142.4,87.4,86.6,73.4,0.533,0.0459,0.3185,0.4282,空头,103.0,0.0713,False
2019-03-29,82,000877,天山股份,建筑材料,0.8477,0.9714,104.3,94.4,90.4,76.0,0.692,0.042,0.4131,0.5077,空头,19.0,0.1353,False
2019-03-29,83,002373,千方科技,计算机,0.8476,0.9877,159.4,93.7,94.0,86.2,0.65,0.045,0.4132,0.6159,,,0.165,False
2019-03-29,84,600375,汉马科技,机械设备,0.8387,1.3547,33.8,95.5,87.6,86.7,0.542,0.0692,0.3451,0.4504,空头,24.0,0.1596,False
2019-03-29,85,300709,精研科技,电子,0.8337,0.6666,25.0,93.6,87.9,16.8,0.483,0.0592,0.2089,0.4543,空头,15.0,0.1922,False
2019-03-29,86,300002,神州泰岳,计算机,0.831,0.6559,75.8,91.9,83.9,21.5,0.525,0.051,0.1973,0.383,空头,100.0,0.0308,False
2019-03-29,87,000813,德展健康,医药生物,0.8286,1.4056,153.0,90.1,97.0,97.7,0.483,0.0544,0.5607,0.795,多头,9.0,-0.0007,False
2019-03-29,88,002322,理工能科,电力设备,0.8285,0.7516,51.8,89.8,84.5,47.9,0.6,0.0366,0.2939,0.3933,空头,66.0,0.2739,False
2019-03-29,89,603006,联明股份,汽车,0.8246,0.9077,15.3,93.5,85.3,68.5,0.65,0.0621,0.3277,0.4069,空头,83.0,0.0698,False
2019-03-29,90,002670,国盛证券,非银金融,0.8234,1.1164,94.3,90.4,95.2,84.8,0.567,0.0524,0.3809,0.6652,空头,43.0,0.0114,False
2019-03-29,91,300017,网宿科技,通信,0.8226,0.9771,276.8,95.4,78.8,54.2,0.5,0.0646,0.2399,0.3284,空头,22.0,0.1077,False
2019-03-29,92,300170,汉得信息,计算机,0.8144,0.9303,119.2,95.2,91.9,72.3,0.617,0.0649,0.3037,0.546,空头,24.0,0.077,False
2019-03-29,93,300142,沃森生物,医药生物,0.8107,0.7172,350.9,65.4,58.4,90.9,0.65,0.0315,0.2499,0.1962,空头,20.0,0.1468,False
2019-03-29,94,600222,太龙药业,医药生物,0.8091,0.9276,31.4,93.6,85.8,85.1,0.608,0.0513,0.3329,0.4152,空头,100.0,0.2397,False
2019-03-29,95,300006,莱美药业,医药生物,0.8075,0.7709,42.9,96.3,92.2,79.2,0.575,0.0413,0.4356,0.5569,空头,128.0,0.372,False
2019-03-29,96,600493,凤竹纺织,纺织服饰,0.8045,0.854,21.1,27.5,86.8,72.8,0.558,0.0475,0.2446,0.4314,空头,96.0,0.0097,False
2019-03-29,97,603496,恒为科技,计算机,0.7988,0.7328,24.2,52.8,89.1,93.1,0.633,0.0476,0.3079,0.4763,多头,7.0,0.1118,False
2019-03-29,98,300110,华仁药业,医药生物,0.7951,0.7048,60.1,91.2,46.9,16.7,0.458,0.0445,0.2052,0.1416,,,0.5571,True
2019-03-29,99,600996,贵广网络,传媒,0.7911,0.7673,30.7,91.9,86.7,80.3,0.583,0.0557,0.342,0.4288,空头,56.0,0.1206,False
2019-03-29,100,002149,西部材料,有色金属,0.7879,0.7904,38.2,94.2,86.2,70.6,0.667,0.0487,0.2513,0.4217,空头,96.0,0.3257,False
2019-04-30,1,600218,全柴动力,机械设备,3.3299,0.1057,67.4,98.5,99.8,99.8,0.733,0.0627,1.4978,2.9767,多头,10.0,-0.007,False
2019-04-30,2,300573,兴齐眼药,医药生物,3.3209,0.9281,32.1,100.0,99.8,99.8,0.717,0.056,2.0959,2.9516,多头,3.0,0.3266,False
2019-04-30,3,002565,顺灏股份,轻工制造,3.2265,0.1147,104.4,98.4,99.8,99.7,0.75,0.0568,1.2041,2.9719,多头,9.0,0.0303,False
2019-04-30,4,600975,新五丰,农林牧渔,3.1703,0.0903,89.9,99.9,99.8,99.7,0.825,0.0597,1.4477,2.9581,多头,7.0,-0.0106,False
2019-04-30,5,002234,民和股份,农林牧渔,3.0506,0.2608,75.6,99.7,99.6,100.0,0.7,0.0432,1.4466,2.2945,多头,33.0,-0.0322,False
2019-04-30,6,002567,唐人神,农林牧渔,2.8719,0.1287,133.3,99.8,99.7,99.7,0.925,0.0542,1.4919,2.5247,多头,10.0,-0.0999,False
2019-04-30,7,002458,益生股份,农林牧渔,2.6421,0.2203,97.5,99.6,99.5,99.9,0.65,0.042,1.1014,1.9754,多头,5.0,0.0138,False
2019-04-30,8,002733,雄韬股份,电力设备,2.6332,0.1033,92.5,87.9,99.6,99.3,0.867,0.0609,0.9551,2.1273,多头,10.0,-0.0971,False
2019-04-30,9,603363,傲农生物,农林牧渔,2.2455,0.2109,43.9,99.9,99.1,86.1,0.617,0.0632,0.7876,1.5613,空头,22.0,0.0367,False
2019-04-30,10,600775,南京熊猫,通信,2.2295,0.3622,98.8,98.3,99.5,98.8,0.85,0.0685,0.8998,1.9481,多头,10.0,0.121,False
2019-04-30,11,300663,科蓝软件,计算机,2.1109,0.4205,51.9,99.8,99.4,99.1,0.725,0.0626,1.0118,1.8565,多头,5.0,0.3901,False
2019-04-30,12,300119,瑞普生物,农林牧渔,2.0794,0.38,37.7,99.6,99.4,98.7,0.808,0.0591,1.067,1.8436,多头,4.0,0.2978,False
2019-04-30,13,300220,金运激光,电子,1.9681,0.1253,33.2,99.8,99.3,98.5,0.7,0.0461,1.0039,1.6481,多头,4.0,0.464,False
2019-04-30,14,000159,国际实业,基础化工,1.9235,0.7616,48.8,99.5,99.2,99.5,0.658,0.0748,0.9961,1.6436,多头,9.0,0.0191,False
2019-04-30,15,300174,元力股份,基础化工,1.8891,0.4067,69.6,99.7,98.2,74.4,0.592,0.0559,0.5878,1.2213,空头,80.0,0.0125,False
2019-04-30,16,000550,江铃汽车,汽车,1.8823,0.2444,139.2,97.0,99.1,99.0,0.917,0.0432,0.872,1.556,多头,9.0,0.0389,False
2019-04-30,17,603519,立霸股份,家用电器,1.8522,0.3504,37.1,98.0,98.9,90.7,0.725,0.047,0.7679,1.3743,多头,2.0,0.0849,False
2019-04-30,18,002746,仙坛股份,农林牧渔,1.8275,0.1524,70.8,95.9,97.8,99.5,0.675,0.0422,0.7678,1.1235,多头,26.0,0.0076,False
2019-04-30,19,300194,福安药业,医药生物,1.7185,1.4742,52.2,99.7,98.6,96.5,0.667,0.0788,0.7909,1.3302,多头,1.0,-0.015,False
2019-04-30,20,002100,天康生物,农林牧渔,1.7165,0.2595,97.1,98.2,98.8,93.6,0.842,0.0529,0.6504,1.3696,多头,4.0,0.086,False
2019-04-30,21,002796,世嘉科技,机械设备,1.6889,0.2258,22.9,91.4,98.6,99.6,0.833,0.0424,0.7494,1.3376,多头,13.0,0.0652,False
2019-04-30,22,603360,百傲化学,基础化工,1.6518,0.4828,21.3,97.7,98.7,98.9,0.842,0.0558,0.7817,1.3386,多头,8.0,0.2929,False
2019-04-30,23,300471,厚普股份,机械设备,1.6083,0.4857,35.9,99.5,98.9,97.5,0.692,0.07,0.6949,1.4478,多头,1.0,-0.0213,False
2019-04-30,24,002783,凯龙股份,基础化工,1.583,0.9052,44.2,98.9,98.6,96.1,0.717,0.0739,0.8388,1.3096,多头,3.0,-0.0342,False
2019-04-30,25,002274,华昌化工,基础化工,1.5094,0.8183,77.7,99.0,98.7,98.5,0.767,0.0711,0.8796,1.3498,多头,6.0,0.0857,False
2019-04-30,26,600748,上实发展,房地产,1.4853,0.1793,188.8,96.1,98.4,98.1,0.792,0.0457,0.7292,1.2776,多头,9.0,0.0777,False
2019-04-30,27,600352,浙江龙盛,基础化工,1.4595,0.9692,664.2,99.0,98.5,98.7,0.808,0.0542,0.7656,1.2884,多头,4.0,-0.0112,False
2019-04-30,28,603300,海南华铁,非银金融,1.3576,0.2278,45.3,99.1,97.2,94.5,0.675,0.0479,0.703,1.0343,多头,3.0,0.0281,False
2019-04-30,29,600758,辽宁能源,煤炭,1.2867,1.2053,55.7,98.8,96.9,89.2,0.708,0.0659,0.687,0.9942,空头,108.0,0.1137,False
2019-04-30,30,600155,华创云信,非银金融,1.2754,0.6236,149.9,96.2,93.9,95.6,0.708,0.0598,0.5306,0.765,多头,8.0,0.177,False
2019-04-30,31,300292,吴通控股,通信,1.2727,0.5708,69.4,92.6,98.0,94.6,0.767,0.0582,0.6698,1.1774,,,0.2504,False
2019-04-30,32,002054,德美化工,基础化工,1.2552,0.1043,29.2,93.7,97.6,96.5,0.625,0.0614,0.5608,1.0735,多头,7.0,0.1463,False
2019-04-30,33,000966,长源电力,公用事业,1.2522,0.6364,61.1,91.9,97.7,98.1,0.767,0.0409,0.6139,1.0861,多头,12.0,0.0864,False
2019-04-30,34,002639,雪人集团,机械设备,1.2495,0.2594,62.0,89.8,98.1,98.2,0.792,0.0609,0.6703,1.188,多头,7.0,-0.0534,False
2019-04-30,35,000668,荣丰控股,房地产,1.2326,0.2451,23.7,96.3,95.1,91.0,0.625,0.0406,0.4603,0.8278,多头,4.0,0.0786,False
